id,date,vaccines,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_apple_mobility,key_google_mobility
FRA,2020-05-22,NA,NA,144556,64209,28289,17383,NA,1701,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-23,NA,NA,144806,64547,28332,17178,NA,1665,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-24,NA,NA,144921,64617,28367,17185,NA,1655,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-25,NA,NA,145279,65199,28457,16798,NA,1609,66977107,2,2,2,4,1,1,2,3,2,2,2,76.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-26,NA,NA,145555,65879,28530,16264,NA,1555,66977107,2,2,2,4,1,1,2,3,2,2,2,75,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-27,NA,NA,145746,66584,28596,15680,NA,1501,66977107,2,2,2,4,1,1,2,3,2,2,2,75,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-28,NA,NA,149071,67191,28662,15208,NA,1429,66977107,2,2,2,4,1,1,2,3,2,2,2,75,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-29,NA,NA,149668,67803,28714,14695,NA,1361,66977107,2,2,2,4,1,1,2,3,2,2,2,75,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-30,NA,NA,151496,68268,28771,14380,NA,1325,66977107,2,2,2,4,1,1,2,3,2,2,2,75,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-05-31,NA,NA,151753,68355,28802,14322,NA,1319,66977107,2,2,2,4,1,1,2,3,2,2,2,75,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-01,NA,NA,152091,68440,28833,14288,NA,1302,66977107,2,2,2,4,1,1,2,3,2,2,2,75,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-02,NA,NA,151325,68812,28940,14028,NA,1253,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-03,NA,NA,151677,69455,29021,13514,NA,1210,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-04,NA,NA,152444,69976,29065,13101,NA,1163,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-05,NA,NA,153055,70504,29111,12696,NA,1094,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-06,NA,NA,153634,70806,29142,12479,NA,1059,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-07,NA,NA,153977,70842,29155,12461,NA,1053,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-08,NA,NA,154188,71062,29209,12315,NA,1024,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-09,NA,NA,154591,71506,29296,11961,NA,955,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-10,NA,NA,155136,71832,29319,11678,NA,933,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-11,NA,NA,155561,72149,29346,11465,NA,903,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-12,NA,NA,156287,72572,29374,11124,NA,879,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-13,NA,NA,156813,72808,29398,10909,NA,871,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-14,NA,NA,157220,72859,29407,10881,NA,869,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-15,NA,NA,157372,73044,29436,10752,NA,846,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-16,NA,NA,157716,73335,29547,10535,NA,820,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-17,NA,NA,158174,73667,29575,10267,NA,772,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-18,NA,NA,158641,73887,29603,10125,NA,752,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-19,NA,NA,159452,74117,29617,9970,NA,727,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-20,NA,NA,160093,74312,29633,9837,NA,715,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-21,NA,NA,160377,74372,29640,9823,NA,715,66977107,2,2,2,4,1,1,2,3,2,2,2,72.22,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-22,NA,NA,160750,74612,29663,9693,NA,701,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-23,NA,NA,161267,74871,29720,9491,NA,682,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-24,NA,NA,161348,75127,29731,9299,NA,658,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-25,NA,NA,161348,75351,29752,9141,NA,651,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-26,NA,NA,162936,75649,29778,8886,NA,634,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-27,NA,NA,163454,75649,29778,8886,NA,634,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-28,NA,NA,163980,75649,29778,8886,NA,634,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-29,NA,NA,164260,75999,29813,8688,NA,619,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-06-30,NA,NA,164801,76274,29843,8536,NA,602,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-07-01,NA,NA,165719,76549,29861,8336,NA,582,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-07-02,NA,NA,166378,76802,29875,8148,NA,573,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-07-03,NA,NA,166960,77060,29893,7990,NA,560,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-07-04,NA,NA,167711,NA,NA,NA,NA,NA,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-07-05,NA,NA,168159,NA,NA,NA,NA,NA,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-07-06,NA,NA,168335,77319,29920,7850,NA,548,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-07-07,NA,NA,168810,77655,29933,7594,NA,538,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-07-08,NA,NA,169473,77996,29965,7297,NA,529,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-07-09,NA,NA,170094,78170,29979,7177,NA,512,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-07-10,NA,NA,170752,78388,30004,7062,NA,496,66977107,1,1,2,4,0,0,1,3,2,2,2,51.85,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-07-11,NA,NA,171504,NA,NA,NA,NA,NA,66977107,1,1,1,4,0,0,1,3,2,2,2,46.3,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-07-12,NA,NA,172089,NA,NA,NA,NA,NA,66977107,1,1,1,4,0,0,1,3,2,2,2,46.3,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
FRA,2020-07-13,NA,NA,172377,78597,30029,6983,NA,492,66977107,1,1,1,4,0,0,1,3,2,2,2,46.3,FRA,FR,250,EUR,1,France,NA,NA,46.23,2.21,NA,France,FR
