id,date,vaccines,tests,confirmed,recovered,deaths,hosp,vent,icu,population,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,stringency_index,iso_alpha_3,iso_alpha_2,iso_numeric,currency,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,key,key_apple_mobility,key_google_mobility
BRA,2020-11-30,NA,NA,6335878,5597802,173120,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,60.65,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-01,NA,NA,6386787,5712305,173817,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,60.65,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-02,NA,NA,6436650,5759294,174515,NA,NA,NA,209469333,3,2,2,3,1,2,2,1,2,2,2,60.65,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-03,NA,NA,6487084,5792539,175270,NA,NA,NA,209469333,3,2,2,4,1,2,2,1,2,2,2,63.43,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-04,NA,NA,6533968,5825745,175964,NA,NA,NA,209469333,3,2,2,4,1,2,2,1,2,2,2,63.43,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-05,NA,NA,6577177,5864838,176628,NA,NA,NA,209469333,3,2,2,4,1,2,2,1,2,2,2,63.43,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-06,NA,NA,6603540,5866657,176941,NA,NA,NA,209469333,3,2,2,4,1,2,2,1,2,2,2,63.43,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-07,NA,NA,6623911,5897526,177317,NA,NA,NA,209469333,3,2,2,4,1,2,2,1,2,2,2,63.43,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-08,NA,NA,6674999,5965492,178159,NA,NA,NA,209469333,3,2,2,4,1,2,2,1,2,2,2,63.43,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-09,NA,NA,6728452,5966118,178995,NA,NA,NA,209469333,3,2,2,4,0,2,2,1,2,2,2,60.65,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-10,NA,NA,6781799,6043219,179765,NA,NA,NA,209469333,3,2,2,4,0,2,2,1,2,2,2,60.65,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-11,NA,NA,6836227,6078287,180437,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,2,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-12,NA,NA,6880127,6078287,181123,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,2,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-13,NA,NA,6901952,6138349,181402,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,2,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-14,NA,NA,6927145,6158049,181835,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,2,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-15,NA,NA,6970034,6206483,182799,NA,NA,NA,209469333,3,3,2,4,1,2,2,1,2,2,2,67.13,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
BRA,2020-12-16,NA,NA,7040608,6239192,183735,NA,NA,NA,209469333,3,3,2,4,0,2,2,1,2,2,2,64.35,BRA,BR,76,BRL,1,Brazil,NA,NA,-14.235,-51.9253,NA,Brazil,BR
